date,mean_percent,median_percent,max_amount,count
2018-01-01,17.36994193988199,20.0,60.0,7403
2018-01-02,15.635811988634618,19.99185667752443,60.0,6234
2018-01-03,15.294706237705766,19.9468085106383,51.3,6428
2018-01-04,18.00636666412208,20.0,88.0,1847
2018-01-05,16.976931776529778,20.0,55.0,6091
2018-01-06,16.73291550497283,20.0,45.0,7066
2018-01-07,16.465643699657136,20.0,24.3,6620
2018-01-08,15.534255265677505,19.966442953020135,50.0,5595
2018-01-09,15.412674920423822,19.993662864385296,80.0,5981
2018-01-10,15.259492947647852,19.993662864385296,25.0,6079
2018-01-11,15.697674306857287,19.994529540481402,50.0,6381
2018-01-12,16.321140376839086,20.0,50.0,7064
2018-01-13,16.554419523712532,20.0,34.0,8898
2018-01-14,16.582357252826924,20.0,50.0,8582
2018-01-15,16.17943679456727,20.0,60.0,6695
2018-01-16,15.35532467466785,19.976359338061464,25.0,6492
2018-01-17,15.647004132519804,19.99643239386372,44.0,7222
2018-01-18,15.538190476238197,19.976076555023926,30.0,7337
2018-01-19,15.67534865761983,19.99633431085044,25.74,7647
2018-01-20,16.528394332829922,20.0,30.0,8763
2018-01-21,16.361412390312953,20.0,50.0,8242
2018-01-22,15.254362064891266,19.953051643192488,23.2,6870
2018-01-23,15.638174076946786,19.992019154030324,33.33,6848
2018-01-24,15.51938989316009,19.99404052443385,25.0,7556
2018-01-25,15.825566777844418,19.999999999999996,29.08,7527
2018-01-26,15.817615012685494,20.0,88.8,8230
2018-01-27,16.325200040631504,20.0,33.0,8994
2018-01-28,16.32316659304363,20.0,20.0,8244
2018-01-29,15.251945345961918,19.9468085106383,33.3,7098
2018-01-30,15.492207387987964,19.999999999999996,25.45,7390
2018-01-31,15.743692469952764,19.980970504281636,222.22,7489
2018-02-01,15.492171195923769,19.98950682056663,43.0,7450
2018-02-02,15.591336611080992,19.99506903353057,40.0,8519
2018-02-03,16.462471339253412,20.0,63.0,9021
2018-02-04,16.278535430514797,20.0,27.7,8654
2018-02-05,15.471811228589369,19.96197718631179,23.08,7191
2018-02-06,15.11627344392224,19.969512195121947,20.4,7188
2018-02-07,15.725229698608246,19.999999999999996,37.85,7411
2018-02-08,15.657748597807716,19.994128009395187,80.8,7905
2018-02-09,15.498099958243047,19.965870307167236,32.16,8286
2018-02-10,16.138287074873727,20.0,34.35,8587
2018-02-11,16.509140203831084,20.0,81.5,7711
2018-02-12,14.927427310728019,19.938650306748464,31.29,7028
2018-02-13,15.29800568538954,19.975186104218366,21.8,6711
2018-02-14,14.826297887760905,19.921874999999996,20.36,7386
2018-02-15,15.3284715296816,19.994128009395187,35.2,7754
2018-02-16,15.589097949561861,19.993455497382197,50.0,8610
2018-02-17,16.490131158899647,20.0,60.0,9049
2018-02-18,16.05263642407008,20.0,45.0,7974
2018-02-19,15.992271692936713,20.0,41.08,8396
2018-02-20,14.635168900061856,19.921874999999996,24.7,6764
2018-02-21,14.68302433677472,19.879518072289155,80.0,7044
2018-02-22,15.241881420632122,19.968051118210862,60.0,7950
2018-02-23,15.365943994445065,19.95798319327731,21.16,8353
2018-02-24,16.06374319394705,20.0,75.0,9209
2018-02-25,16.496691702279897,20.0,50.0,8733
2018-02-26,14.864434871499279,19.924812030075188,35.0,6696
2018-02-27,14.850867429864772,19.938650306748464,22.7,6648
2018-02-28,14.94257733607518,19.953051643192488,29.64,6999
2018-03-01,15.259241235256143,19.96466431095406,40.2,7659
2018-03-02,15.641452234426357,19.99682841738027,56.0,7879
2018-03-03,15.206007557716305,19.976635514018696,40.0,9193
2018-03-04,15.32258215428722,19.961977186311785,53.0,8913
2018-03-05,15.233361811768361,19.955654101995567,55.25,6698
2018-03-06,14.32511448825229,19.863013698630137,96.96,6871
2018-03-07,15.654262551327546,19.950738916256157,25.4,6483
2018-03-08,15.499255031159667,19.98714652956298,20.46,8018
2018-03-09,14.734025970976472,19.921874999999996,25.0,7692
2018-03-10,15.166160980953117,19.968553459119498,30.0,9494
2018-03-11,15.009408285342566,19.959404600811908,21.16,8368
2018-03-12,14.292380540142528,19.871794871794872,33.28,6999
2018-03-13,14.572744320156056,19.897959183673468,33.03,7663
2018-03-14,14.0310805350744,19.841269841269842,40.0,7738
