date,mean_percent,median_percent,max_amount,count
2017-04-17,17.389264356393547,20.0,99.99,8348
2017-04-18,17.104947209952268,20.0,40.0,8728
2017-04-19,17.531346262346776,20.0,50.0,8741
2017-04-20,17.440702378490634,20.0,22.22,8886
2017-04-21,17.48754224073194,20.0,200.02,9569
2017-04-22,17.365710143324847,20.0,202.0,12512
2017-04-23,17.396439397586644,20.0,100.0,11773
2017-04-24,17.099490084872112,20.0,45.4,8022
2017-04-25,17.43521566163042,20.0,50.0,8910
2017-04-26,17.34370389095926,20.0,86.3,8379
2017-04-27,17.10904319786209,20.0,50.0,8531
2017-04-28,17.132751155901023,20.0,50.0,8719
2017-04-29,17.10147704895552,20.0,82.0,12116
2017-04-30,17.258278795878546,20.0,50.0,11723
2017-05-01,17.005070622941076,20.0,46.1,7616
2017-05-02,17.167676014596136,20.0,68.0,7592
2017-05-03,17.40451483492868,20.0,35.0,7924
2017-05-04,17.529680050887603,20.0,100.0,8846
2017-05-05,17.158046213505042,20.0,27.45,9865
2017-05-06,17.60527905472231,20.0,100.0,12158
2017-05-07,17.218283520400128,20.0,40.0,10685
2017-05-08,17.12895508085307,20.0,35.0,7682
2017-05-09,17.533604821247227,20.0,100.0,7822
2017-05-10,17.052716562336055,20.0,49.48,8300
2017-05-11,17.50657536205143,20.0,100.88,8196
2017-05-12,17.431050978979112,20.0,122.07,8868
2017-05-13,17.336528340912256,20.0,91.92,13154
2017-05-14,17.290323102532096,20.0,50.0,10988
2017-05-15,17.227508545003296,20.0,40.0,7340
2017-05-16,17.455801293285063,20.0,40.0,7277
2017-05-17,17.17616547173052,20.0,30.0,7556
2017-05-18,17.52398367869025,20.0,40.0,8084
2017-05-19,17.04336101987386,20.0,25.8,8415
2017-05-20,17.279200308888225,20.0,39.0,12354
2017-05-21,17.2942112951933,20.0,56.46,11261
2017-05-22,17.144841526203773,20.0,23.58,7521
2017-05-23,17.046390887070306,20.0,25.0,7477
2017-05-24,17.345518457959358,20.0,36.0,8251
2017-05-25,17.361327377540853,20.0,50.0,7822
2017-05-26,17.23295941473898,20.0,96.39,8964
2017-05-27,17.312344730687684,20.0,59.91,11136
2017-05-28,17.092717925525772,20.0,26.53,10249
2017-05-29,17.245867046588174,20.0,100.0,8601
2017-05-30,16.927217281268195,20.0,20.26,6974
2017-05-31,17.331761161783575,20.0,70.0,7596
2017-06-01,17.27077949711236,20.0,60.0,7917
2017-06-02,17.356446123273734,20.0,70.0,8610
2017-06-03,17.250168178468602,20.0,30.0,11277
2017-06-04,17.586893028502494,20.0,100.0,10962
2017-06-05,16.954333396108186,20.0,34.2,7255
2017-06-06,17.771737617472745,20.0,60.0,7416
2017-06-07,17.418996942707913,20.0,88.9,7430
2017-06-08,17.182603342768857,20.0,87.0,8055
2017-06-09,17.14467274569963,20.0,40.0,8649
2017-06-10,17.26985034597478,20.0,101.0,10865
2017-06-11,17.215087200690732,20.0,70.0,10698
2017-06-12,16.789139445709107,20.0,33.76,7419
2017-06-13,17.193701208597524,20.0,36.0,7110
2017-06-14,17.030372645143792,20.0,40.0,7312
2017-06-15,17.319476191044796,20.0,59.55,7768
