date,mean_percent,median_percent,max_amount,count
2018-01-01,19.33898473326166,20.0,191.7,137318
2018-01-02,18.908150567032862,19.99494438827098,200.0,146923
2018-01-03,18.928326185444284,19.995355318160705,90.0,171659
2018-01-04,20.03362095325321,20.0,200.0,74848
2018-01-05,18.906433982502406,19.996584699453553,130.0,178661
2018-01-06,18.98847854976846,19.999999999999996,230.0,184829
2018-01-07,18.948871506984233,19.995460735360876,84.0,159055
2018-01-08,18.845375516136194,19.99385749385749,150.0,179276
2018-01-09,18.87509514773271,19.994879672299028,355.0,200414
2018-01-10,18.92863889498857,19.99500748876685,100.0,205874
2018-01-11,18.96086862327927,19.995355318160705,220.0,216813
2018-01-12,18.81923284954404,19.98950682056663,100.51,222873
2018-01-13,18.968152473307757,19.996584699453553,260.0,214833
2018-01-14,19.094415338079397,19.996584699453553,145.0,197046
2018-01-15,19.27864118502469,19.999999999999996,250.0,171978
2018-01-16,19.040303293536105,19.996584699453553,155.0,211936
2018-01-17,19.127188252829267,19.99682841738027,441.71,220706
2018-01-18,18.987356415513638,19.995300751879697,415.0,238665
2018-01-19,18.87653708577902,19.9874686716792,133.0,230180
2018-01-20,18.71939596112266,19.971264367816094,411.0,200350
2018-01-21,18.7308655308219,19.97950819672131,140.0,174127
2018-01-22,19.016195318194544,19.994675186368475,140.0,184791
2018-01-23,19.04667313043433,19.996584699453553,90.0,207938
2018-01-24,19.008298819566487,19.995460735360876,88.0,228631
2018-01-25,18.99413016185683,19.995300751879697,100.0,240505
2018-01-26,18.80821777453681,19.980970504281636,127.0,239090
2018-01-27,18.7216223936844,19.97950819672131,100.0,211139
2018-01-28,18.678015449400704,19.97950819672131,159.0,180098
2018-01-29,18.932507942706657,19.99437570303712,121.0,189715
2018-01-30,18.987057426086253,19.995300751879697,330.0,219916
2018-01-31,19.00395946617161,19.995750106247343,90.0,233004
2018-02-01,18.921947384598194,19.99385749385749,220.0,233366
2018-02-02,18.770896245879612,19.9748743718593,150.0,247373
2018-02-03,18.75042985788057,19.977426636568847,222.82,215564
2018-02-04,18.708318221351238,19.979296066252587,222.22,185016
2018-02-05,18.90109955989715,19.994529540481402,120.0,203065
2018-02-06,19.007214295047824,19.995511669658885,150.0,219032
2018-02-07,19.034741736580354,19.99682841738027,200.0,230354
2018-02-08,18.909828172639934,19.99474513925381,95.0,246854
2018-02-09,18.675887704910494,19.973368841544605,243.0,240335
2018-02-10,18.540705973737705,19.966442953020135,100.0,218440
2018-02-11,18.700331254357252,19.97950819672131,366.0,178589
2018-02-12,18.879555194463222,19.99445368829728,175.0,202240
2018-02-13,18.915019222959415,19.994879672299028,177.6,225299
2018-02-14,18.753123277275144,19.993234100135318,112.25,229648
2018-02-15,18.81478055575232,19.994212962962962,76.18,230580
2018-02-16,18.692171601159952,19.97950819672131,191.0,224100
2018-02-17,18.840130269383838,19.999999999999996,119.0,197727
2018-02-18,18.722397899226767,19.995355318160705,150.0,166743
2018-02-19,18.97152902983944,19.996584699453553,222.0,163735
2018-02-20,18.948703479662495,19.995300751879697,108.0,186825
2018-02-21,18.822675985378872,19.99506903353057,441.11,209203
2018-02-22,18.80889845051776,19.994675186368475,124.56,235315
2018-02-23,18.731764612467938,19.979919678714857,200.0,232182
2018-02-24,18.56782007715655,19.976076555023926,124.45,211840
2018-02-25,18.748409190507143,19.99404052443385,150.0,185168
2018-02-26,18.863991327228323,19.994603345925523,67.0,196601
2018-02-27,18.9780219584785,19.99512907939601,180.0,216998
2018-02-28,18.863367892019074,19.994813278008298,222.7,227631
2018-03-01,18.85038400395321,19.99494438827098,180.0,239548
2018-03-02,18.806625516436046,19.996584699453553,200.0,230060
2018-03-03,18.65353858895794,19.98106060606061,100.0,216012
2018-03-04,18.56266701548879,19.978205593897567,200.0,194491
2018-03-05,18.82547597503457,19.99404052443385,90.0,197994
2018-03-06,18.86129527747192,19.99494438827098,220.0,224212
2018-03-07,19.42645716523092,20.0,116.2,161299
2018-03-08,18.818795651339443,19.99518768046199,400.0,236507
2018-03-09,18.62024163037556,19.97690531177829,122.0,246397
2018-03-10,18.55960992526562,19.97950819672131,256.94,231298
2018-03-11,18.588586079382857,19.97950819672131,300.99,189359
2018-03-12,18.819031900171005,19.99445368829728,200.0,204930
2018-03-13,18.926800566607838,19.996584699453553,190.0,218820
2018-03-14,18.817327950506314,19.99500748876685,120.0,241999
2018-03-15,18.801092127308365,19.99474513925381,145.0,249736
2018-03-16,18.655028268387277,19.97950819672131,242.0,244224
2018-03-17,18.557875693536,19.9825479930192,355.5,214376
2018-03-18,18.595245820863806,19.98106060606061,200.0,185107
2018-03-19,18.831165366227467,19.994295493439814,100.0,187107
2018-03-20,18.871011353972612,19.995460735360876,115.0,220748
2018-03-21,19.53893990798653,20.0,80.0,124762
2018-03-22,18.91413103286493,19.996083039561302,150.88,215897
2018-03-23,18.560413958177577,19.97950819672131,120.0,228748
2018-03-24,18.507415490310372,19.976949673453706,222.22,207244
2018-03-25,18.664780280896352,19.97950819672131,222.08,184815
2018-03-26,18.785953455700763,19.99474513925381,150.0,192037
2018-03-27,18.749584578406647,19.994879672299028,422.0,209576
2018-03-28,18.85731546733081,19.995511669658885,150.0,221213
2018-03-29,18.720474331381407,19.99445368829728,220.0,227524
2018-03-30,18.72004693717856,19.99474513925381,294.7,202734
2018-03-31,18.563009786397924,19.99512907939601,200.0,174610
2018-04-01,18.696624781628365,19.994128009395187,362.7,152070
2018-04-02,18.804739373564594,19.99512907939601,300.0,172259
2018-04-03,18.809312562868882,19.99512907939601,125.0,209579
2018-04-04,18.846676600885,19.995408631772268,100.0,215587
2018-04-05,18.83343613273375,19.99494438827098,250.0,230490
2018-04-06,18.704037793682293,19.98873873873874,189.2,225699
2018-04-07,18.54839530031936,19.981916817359856,190.7,214611
2018-04-08,18.605796211072548,19.979508196721312,210.0,189593
2018-04-09,18.796694657797385,19.99445368829728,220.0,198882
2018-04-10,18.821633890143637,19.994879672299028,128.0,219725
2018-04-11,18.76651168954012,19.994529540481402,131.0,230264
2018-04-12,18.763114607569893,19.994675186368475,220.22,234363
2018-04-13,18.520565788523093,19.97213190896424,151.38,233345
2018-04-14,18.39118506124148,19.96466431095406,155.0,231423
