date,mean_percent,median_percent,max_amount,count
2019-01-01,19.14641093386747,20.0,110.0,113160
2019-01-02,18.71279625011005,19.999999999999996,98.0,124202
2019-01-03,18.69761569616845,19.999999999999996,90.0,145521
2019-01-04,18.776645770706594,19.999999999999996,111.1,155916
2019-01-05,18.962038635819656,20.0,150.0,156856
2019-01-06,18.842081017691946,19.999999999999996,421.0,140702
2019-01-07,18.817392905478254,19.999999999999996,177.54,158919
2019-01-08,18.82033534223831,20.0,140.0,167546
2019-01-09,18.83600518143752,20.0,208.0,182752
2019-01-10,18.89539044266192,20.0,163.33,202467
2019-01-11,18.81358105622843,19.999999999999996,222.22,207802
2019-01-12,18.888089469758924,20.0,120.0,183997
2019-01-13,18.969205272335252,20.0,91.48,160372
2019-01-14,18.899420127830766,19.999999999999996,83.0,175920
2019-01-15,18.986637662487844,20.0,212.5,193783
2019-01-16,18.90684779456971,20.0,150.0,197216
2019-01-17,18.91571059264473,20.0,150.0,206231
2019-01-18,18.847064132767095,19.999999999999996,163.0,189726
2019-01-19,19.054895390105408,20.0,300.0,158361
2019-01-20,19.128605045622155,20.0,125.0,136371
2019-01-21,19.380721599788618,20.0,110.0,133296
2019-01-22,18.85716157725196,20.0,260.0,184057
2019-01-23,18.84827598850325,20.0,150.05,189103
2019-01-24,18.97878622893277,20.0,444.8,205517
2019-01-25,18.76699263591513,19.999999999999996,150.0,209146
2019-01-26,18.877989095286768,20.0,200.0,187261
2019-01-27,18.80974724942861,19.999999999999996,197.0,153257
2019-01-28,18.814480271835944,19.999999999999996,150.0,172277
2019-01-29,18.864828522349868,20.0,100.0,189941
2019-01-30,19.034540340572857,20.0,79.8,203864
2019-01-31,19.03930811980718,20.0,120.0,211106
2019-02-01,18.724770129849034,19.999999999999996,270.0,214845
2019-02-02,18.026314533325532,19.97863247863248,100.0,187247
2019-02-03,17.702464250364518,19.961240310077525,200.0,159208
2019-02-04,17.808390939953615,19.9700449326011,262.0,168833
2019-02-05,17.912856481174746,19.980347199475922,125.0,187138
2019-02-06,17.921866792438422,19.975540154912352,157.0,207796
2019-02-07,17.941050039077986,19.980347199475922,140.0,207140
2019-02-08,17.746880818319923,19.966996699669966,180.0,212388
2019-02-09,17.818371220685222,19.96996996996997,151.08,195824
2019-02-10,17.828602803175812,19.97950819672131,124.0,157935
2019-02-11,17.90037123255778,19.980347199475922,104.0,172586
2019-02-12,18.166673154154335,19.999999999999996,151.15,177690
2019-02-13,17.965476362072263,19.994212962962962,100.0,201188
2019-02-14,17.786442473371245,19.973890339425587,100.0,200976
2019-02-15,17.757729151823032,19.971804511278194,100.0,185101
2019-02-16,17.953769255040122,19.99500748876685,114.46,163590
2019-02-17,17.930955262304458,19.99506903353057,130.0,144350
2019-02-18,18.173920640539432,19.995460735360876,71.0,136042
2019-02-19,17.99437455485046,19.994212962962962,200.0,170697
2019-02-20,18.079167229339717,19.99633431085044,106.52,177758
2019-02-21,17.956865812235286,19.99437570303712,225.1,186722
2019-02-22,17.77607543719916,19.972826086956523,200.0,191817
2019-02-23,17.762675225757285,19.980347199475922,100.0,178518
2019-02-24,17.912213575973475,19.99445368829728,150.0,149131
2019-02-25,17.877818104475107,19.98754669987547,70.06,171916
2019-02-26,17.969052153693127,19.994879672299028,130.0,195936
2019-02-27,17.95912567574284,19.994603345925523,150.0,203039
2019-02-28,17.968058798521565,19.995244888254874,110.8,210046
2019-03-01,17.787989583890763,19.973368841544605,200.0,205866
2019-03-02,17.888450596061293,19.996083039561302,155.5,177338
2019-03-03,17.865321077847806,19.993761696818467,154.0,156205
2019-03-04,18.144107732585642,19.995750106247343,222.22,149788
2019-03-05,18.024202076058923,19.994813278008298,200.0,197667
2019-03-06,18.094387338964907,19.995355318160705,150.0,212284
2019-03-07,18.034514238584805,19.994813278008298,101.0,217379
2019-03-08,17.847320571909684,19.97602876548142,333.0,208813
2019-03-09,17.843618719514566,19.984917043740573,228.0,190965
2019-03-10,17.980179189050503,19.994675186368475,149.0,159727
2019-03-11,17.98226757400925,19.993117687543013,222.55,169289
2019-03-12,18.10046495375617,19.99512907939601,125.5,196836
2019-03-13,18.03601301645251,19.994879672299028,111.11,201126
2019-03-14,17.982320108366423,19.994212962962962,146.0,206813
2019-03-15,17.830266607163367,19.973890339425587,140.0,205508
2019-03-16,17.868374967379168,19.994128009395187,293.35,186868
2019-03-17,17.892926941240496,19.98820754716981,122.29,155834
2019-03-18,17.955827933474577,19.99395039322444,80.0,157536
2019-03-19,18.019635997804652,19.99518768046199,80.0,173722
2019-03-20,18.128661820755152,19.995610184372254,338.88,184166
2019-03-21,18.113293854162276,19.995610184372254,100.0,203001
2019-03-22,17.989780592578974,19.994603345925523,92.73,196364
2019-03-23,17.953361992434083,19.99506903353057,199.06,176510
2019-03-24,17.8442090892035,19.99437570303712,120.0,145779
2019-03-25,17.969923993815986,19.994212962962962,333.0,151637
2019-03-26,18.00268346661185,19.994879672299028,333.0,176209
2019-03-27,18.00687396612165,19.994813278008298,180.0,184581
2019-03-28,18.03090065849521,19.99506903353057,156.0,191536
2019-03-29,17.873680460714098,19.980347199475922,114.4,185158
2019-03-30,17.85431086441852,19.980347199475922,300.0,173175
2019-03-31,17.8295397435087,19.991193306913253,126.0,156676
2019-04-01,17.919572186433914,19.97716894977169,190.44,168750
2019-04-02,18.02665449814359,19.990224828934505,155.0,190831
2019-04-03,17.963406146734425,19.989588755856325,75.0,195249
2019-04-04,17.95709060210829,19.988378849506102,222.0,204874
2019-04-05,17.792114382548753,19.96466431095406,100.0,213302
2019-04-06,17.80637293275888,19.986631016042782,220.21,181246
2019-04-07,17.85350922929119,19.98239436619718,221.7,155669
2019-04-08,18.041439442547492,19.9890170236134,88.88,164078
2019-04-09,18.137304079341966,19.990892531876135,114.58,192090
2019-04-10,18.15684045229413,19.99068033550792,200.0,192688
2019-04-11,18.151882026974107,19.990995047276005,100.0,203205
2019-04-12,17.94059054339638,19.98050682261209,145.06,202754
2019-04-13,18.013818819298123,19.98997995991984,202.2,180236
2019-04-14,17.97485961328118,19.988864142538972,249.99,154787
2019-04-15,18.06307370663846,19.989852866565197,333.2,176220
2019-04-16,18.1640414453594,19.991564740615775,250.0,183171
2019-04-17,18.196222225229324,19.992066640222134,415.18,192160
2019-04-18,18.16674897389482,19.99034282955094,220.0,192622
2019-04-19,18.244364120113634,19.99348746336698,296.5,163620
2019-04-20,18.129167252026583,19.999999999999996,185.23,135701
2019-04-21,18.03890284543203,19.992972593113144,200.0,119420
2019-04-22,18.130572207537625,19.99045801526718,223.3,147120
2019-04-23,18.24937638284963,19.99332443257677,100.0,166498
2019-04-24,18.320624429195718,19.99348746336698,144.0,173057
2019-04-25,18.21121274915513,19.991474850809894,158.21,191734
2019-04-26,18.051528263879433,19.989165763813656,250.08,179172
2019-04-27,18.051750584464628,19.99229583975347,230.3,172485
2019-04-28,18.0451512395246,19.990224828934505,111.41,154063
2019-04-29,18.168950218344115,19.99068033550792,180.0,163549
2019-04-30,18.21274140807161,19.991474850809894,101.0,186139
2019-05-01,18.299114046846597,19.992369324685235,101.0,198647
2019-05-02,18.206696504591683,19.991193306913253,100.0,203101
2019-05-03,18.075676489490547,19.98972250770812,220.02,197780
2019-05-04,18.000296494525873,19.99321113374066,200.88,183267
2019-05-05,17.989708443638243,19.99034282955094,333.55,164925
2019-05-06,18.122900037859974,19.99034282955094,120.0,162731
2019-05-07,18.154996165564103,19.992716678805536,222.0,183386
2019-05-08,18.191174802877654,19.991987179487182,147.0,189536
2019-05-09,18.102321125751853,19.990787655458313,206.25,200364
2019-05-10,17.97478036798915,19.984859954579868,224.28,191923
2019-05-11,17.94327338037177,19.989588755856325,200.0,174513
2019-05-12,18.081064980668202,19.99348746336698,444.0,155252
2019-05-13,18.058849451008527,19.99068033550792,184.42,177204
2019-05-14,18.10941220146896,19.991564740615775,80.0,193000
2019-05-15,18.146380933637275,19.991095280498662,200.0,189144
2019-05-16,18.064518321946636,19.990892531876135,333.33,192549
2019-05-17,17.940788907694415,19.979079497907954,310.0,195635
2019-05-18,17.865661998855522,19.989165763813656,150.0,175979
2019-05-19,17.953627731624557,19.98945147679325,330.0,153114
2019-05-20,18.081068084753348,19.989852866565197,225.66,169927
2019-05-21,18.117484289513204,19.990995047276005,167.0,185366
2019-05-22,18.07731232543856,19.991095280498662,222.0,190629
2019-05-23,18.043722971271823,19.989588755856325,227.0,188266
2019-05-24,17.757218767404627,19.968051118210862,100.0,157725
2019-05-25,17.997133781658718,19.99348746336698,175.55,115844
2019-05-26,17.818414372811837,19.99321113374066,88.88,101342
2019-05-27,18.00896171110788,19.990103908955962,298.8,95514
2019-05-28,17.973834172626944,19.986168741355463,280.2,160837
2019-05-29,18.030003883444987,19.989852866565197,149.69,179229
2019-05-30,18.05373385913502,19.991095280498662,119.6,188586
2019-05-31,17.861695441724287,19.97084548104956,220.0,182967
2019-06-01,17.831491823269943,19.989165763813656,96.0,166054
2019-06-02,17.795863677481037,19.987849331713242,100.0,143624
2019-06-03,17.971388038851465,19.988706945228685,100.0,163218
2019-06-04,18.19240270642887,19.98106060606061,100.0,165964
2019-06-05,18.16566347786405,19.991095280498662,356.9,186487
2019-06-06,18.02414925805964,19.990995047276005,100.0,192242
2019-06-07,17.866266515989114,19.97167138810198,333.0,179321
2019-06-08,17.88333615384998,19.991193306913253,228.47,154786
2019-06-09,17.927102505078295,19.99057048561999,110.01,129543
2019-06-10,18.06831713012464,19.990103908955962,200.0,158978
2019-06-11,18.05292563640914,19.991652754590987,100.0,175514
2019-06-12,18.047740735729402,19.990892531876135,222.0,184956
2019-06-13,18.020524900626402,19.990787655458313,175.75,193762
2019-06-14,17.854315646017373,19.979508196721312,150.0,172846
2019-06-15,17.968218615275305,19.991652754590987,100.0,148151
2019-06-16,17.846462156873947,19.98945147679325,144.0,127559
2019-06-17,18.016299942517282,19.99034282955094,200.0,154078
2019-06-18,18.07296053011583,19.99182338511856,1624.64,177303
2019-06-19,18.086134221237334,19.990787655458313,212.08,181437
2019-06-20,18.10682439240898,19.991193306913253,222.0,186587
2019-06-21,17.88067048172774,19.987849331713242,335.69,176220
2019-06-22,17.942087608541055,19.99348746336698,80.0,147057
2019-06-23,17.983880884244467,19.990995047276005,300.06,134568
2019-06-24,18.125413300620504,19.991383024558377,100.7,152650
2019-06-25,18.155698980037695,19.99348746336698,133.0,174775
2019-06-26,18.136565276627095,19.991652754590987,333.0,180396
2019-06-27,18.08110185035991,19.99321113374066,100.0,185210
2019-06-28,17.89587857401971,19.988864142538972,332.28,171373
2019-06-29,17.97830065248282,19.99348746336698,82.0,145377
2019-06-30,17.815636372060194,19.988706945228685,336.17,111672
2019-07-01,17.90595351483221,19.988378849506102,124.11,130680
2019-07-02,17.85348529481563,19.98997995991984,100.0,137383
2019-07-03,17.658425650688553,19.96904024767802,125.01,120796
2019-07-04,17.86610808256749,19.999999999999996,100.0,75043
2019-07-05,17.79005125947354,19.99348746336698,111.11,85229
2019-07-06,17.976138338558258,19.999999999999996,171.77,93039
2019-07-07,17.870086030879577,19.99068033550792,115.0,99497
2019-07-08,17.996785286341048,19.98945147679325,114.59,133233
2019-07-09,18.089376306269813,19.993268259845173,91.8,154236
2019-07-10,18.158071407126357,19.993692841374962,110.0,168050
2019-07-11,18.060442468554015,19.993033786137236,120.0,173348
2019-07-12,17.87836167127037,19.98972250770812,254.95,153605
2019-07-13,17.93497932350234,19.99348746336698,352.86,141802
2019-07-14,17.912023093521757,19.99034282955094,125.0,119151
2019-07-15,18.06125294444198,19.991564740615775,200.89,139911
2019-07-16,18.185408293438105,19.99348746336698,222.22,165184
2019-07-17,18.234347159059443,19.999999999999996,181.5,180098
2019-07-18,18.080544459513042,19.99321113374066,178.08,173107
2019-07-19,17.908017196235114,19.990224828934505,120.0,169797
2019-07-20,18.0062332567225,19.999999999999996,400.0,131522
2019-07-21,17.979604329971654,19.99348746336698,362.26,119247
2019-07-22,18.139194593736164,19.99278238902923,200.0,150930
2019-07-23,18.21318225853526,19.9935917975008,284.92,160456
2019-07-24,18.172045160440994,19.99348746336698,111.11,165508
2019-07-25,18.129924072934287,19.99321113374066,265.74,171067
2019-07-26,17.915275997966223,19.99045801526718,352.36,151290
2019-07-27,17.915493913930682,19.99348746336698,110.0,127837
2019-07-28,17.78986496487691,19.98997995991984,100.0,117436
2019-07-29,18.100445954741524,19.990995047276005,198.3,137585
2019-07-30,18.120270409481062,19.99348746336698,197.43,159863
2019-07-31,18.097805408936356,19.991474850809894,250.0,163259
2019-08-01,18.112343346181984,19.99182338511856,335.4,168132
2019-08-02,17.87765860228259,19.98945147679325,110.0,149046
2019-08-03,17.92711598052663,19.99348746336698,378.1,125347
2019-08-04,18.033488280382677,19.99321113374066,120.12,112608
2019-08-05,18.13329472109077,19.991474850809894,408.18,130441
2019-08-06,18.166981417063813,19.99348746336698,397.52,153196
2019-08-07,18.139694429980604,19.99321113374066,245.55,157372
2019-08-08,18.06344593586089,19.99264976111724,150.0,162851
2019-08-09,17.944188358999806,19.990103908955962,116.74,144517
2019-08-10,18.00961859156214,19.99348746336698,420.0,119312
2019-08-11,17.89418268483832,19.98820754716981,378.27,104541
2019-08-12,18.23921479935383,19.992066640222134,440.22,128200
2019-08-13,18.184783588369203,19.993932038834956,411.38,146791
2019-08-14,18.22235934506933,19.99348746336698,150.0,151064
2019-08-15,18.125318997406147,19.992512167727444,147.77,153923
2019-08-16,17.93054252327037,19.990224828934505,99.08,137905
2019-08-17,17.87328228591312,19.99672453324599,392.46,120419
2019-08-18,17.929816113713667,19.99348746336698,400.26,110555
2019-08-19,18.14253334551151,19.99321113374066,119.0,125868
2019-08-20,18.192377094747084,19.993932038834956,110.0,141897
2019-08-21,18.18351930460347,19.993932038834956,105.58,151060
2019-08-22,18.12790822185908,19.99348746336698,100.0,157988
2019-08-23,17.88918791735671,19.989852866565197,277.0,135281
2019-08-24,17.94395747457047,19.999999999999996,200.0,117206
2019-08-25,17.960087021351672,19.992220925709837,185.05,106984
2019-08-26,18.052307168459148,19.991095280498662,182.0,116380
2019-08-27,18.15883436839266,19.99348746336698,88.8,131967
2019-08-28,18.20114335070689,19.99348746336698,233.0,143005
2019-08-29,18.077366093401228,19.991652754590987,182.0,137399
2019-08-30,18.019082666626193,19.99045801526718,500.0,125551
2019-08-31,18.01874738608263,19.999999999999996,266.0,99522
2019-09-01,17.98583928550412,19.99348746336698,177.67,91146
2019-09-02,18.05319036988727,19.99348746336698,280.0,90087
2019-09-03,18.036189732427534,19.990892531876135,150.15,139659
2019-09-04,18.08457641779903,19.99348746336698,275.0,162190
2019-09-05,18.084260694795727,19.9928469241774,160.0,175426
2019-09-06,17.85547081347113,19.987775061124694,88.0,172686
2019-09-07,17.78407140721143,19.992369324685235,122.26,148703
2019-09-08,17.853701074907345,19.99057048561999,100.0,134503
2019-09-09,18.07286438564604,19.991738950846756,226.1,152906
2019-09-10,18.13097208042018,19.99348746336698,200.0,172944
2019-09-11,18.198916374658854,19.99348746336698,260.0,178799
2019-09-12,18.06587050387177,19.993379675604103,195.0,193335
2019-09-13,17.918845368376974,19.99034282955094,300.0,178098
2019-09-14,17.90537141489605,19.991474850809894,330.0,160283
