date,mean_percent,median_percent,max_amount,count
2021-03-12,18.815902709084035,20.0,80.0,49989
2021-03-13,18.780571658166632,20.0,90.0,43766
2021-03-14,18.78200811437981,20.0,100.0,31157
2021-03-15,18.762409773565814,20.0,200.0,41683
2021-03-16,18.685040164602412,20.0,72.0,45259
2021-03-17,18.75890919188497,20.0,80.0,49743
2021-03-18,18.783624043403016,20.0,300.66,50348
2021-03-19,18.728407843200266,20.0,80.35,52414
2021-03-20,18.814390507972316,20.0,68.24,43415
2021-03-21,18.639315746158594,20.0,100.0,31369
2021-03-22,18.748494709755327,20.0,80.79,39912
2021-03-23,18.7638391179222,20.0,100.0,43191
2021-03-24,18.81299633723752,20.0,65.0,47397
2021-03-25,18.881597087448565,20.0,90.0,47934
2021-03-26,18.964277715825496,20.0,300.0,50687
2021-03-27,18.892051211027376,20.0,700.0,47568
2021-03-28,19.06791231550173,20.0,250.0,27696
2021-03-29,18.920815146633927,20.0,80.48,38660
2021-03-30,18.787248885916807,20.0,65.26,44906
2021-03-31,18.87871045905046,20.0,90.0,46092
2021-04-01,18.91718919878665,20.0,91.2,50143
2021-04-02,19.00145699608294,20.0,93.0,49962
2021-04-03,18.705453751585374,20.0,111.11,43377
2021-04-04,19.045188230545584,20.0,338.0,31760
2021-04-05,18.789796217508638,20.0,63.6,42003
2021-04-06,18.834469576352873,20.0,330.0,48397
2021-04-07,18.79012058382032,20.0,80.0,51198
2021-04-08,18.800023628258998,20.0,155.0,54027
2021-04-09,18.743753024599595,20.0,333.32,55182
2021-04-10,18.676325878899828,20.0,96.02,49309
2021-04-11,18.718009094339376,20.0,112.36,33856
2021-04-12,18.67530052695828,20.0,75.75,48104
2021-04-13,18.736933514299054,20.0,100.0,51371
2021-04-14,18.825440212693813,20.0,200.0,54146
2021-04-15,18.717333709563043,20.0,100.0,57430
2021-04-16,18.580157738816602,20.0,130.52,58844
2021-04-17,18.741783194972673,20.0,100.0,54091
2021-04-18,18.829557490849673,20.0,380.0,38668
2021-04-19,18.7076348329753,20.0,80.0,46152
2021-04-20,18.62250126648476,20.0,100.17,54784
2021-04-21,18.69463240883264,20.0,105.7,56630
2021-04-22,18.753644405207083,20.0,100.75,60633
2021-04-23,18.659215111200343,20.0,330.0,60294
2021-04-24,18.78537516908039,20.0,228.0,57862
2021-04-25,18.652594887186698,20.0,92.6,35301
2021-04-26,18.740164894456314,20.0,80.0,48530
2021-04-27,18.71403437900976,20.0,101.0,53883
2021-04-28,18.72487597868617,20.0,107.21,59310
2021-04-29,18.64698637132076,20.0,60.0,58841
2021-04-30,18.6463421316542,20.0,140.0,64200
2021-05-01,18.72342613604173,20.0,222.0,58898
2021-05-02,18.63011447467,20.0,211.11,44049
2021-05-03,18.63963927726815,20.0,100.0,52445
2021-05-04,18.656980140260032,20.0,75.0,57289
2021-05-05,18.63597281434061,20.0,63.73,62966
2021-05-06,18.610663665684474,20.0,90.0,63557
2021-05-07,18.525065740458537,20.0,69.84,66646
2021-05-08,18.644686300111456,20.0,200.88,58399
2021-05-09,18.750255442736606,20.0,200.02,45153
2021-05-10,18.645906910582912,20.0,99.0,51993
2021-05-11,18.68801414002088,20.0,150.01,59571
2021-05-12,18.74963558013853,20.0,178.0,62254
2021-05-13,18.742307613529984,20.0,93.38,59152
2021-05-14,18.603620092127464,20.0,300.0,67190
2021-05-15,18.592854818654025,20.0,89.85,65226
2021-05-16,18.53654662767361,20.0,100.0,48214
2021-05-17,18.82998495671082,20.0,106.66,52121
2021-05-18,18.76489281253036,20.0,190.0,60656
2021-05-19,18.70294553081021,20.0,115.8,65857
2021-05-20,18.567385223564735,20.0,60.0,67723
2021-05-21,18.581284026277473,20.0,81.0,69503
2021-05-22,18.59412102789602,20.0,333.11,69207
2021-05-23,18.51056031871386,20.0,89.8,52317
2021-05-24,18.609865557597445,20.0,65.1,58402
2021-05-25,18.66175948959561,20.0,135.0,64402
2021-05-26,18.675232838260882,20.0,110.0,68279
2021-05-27,18.581801464382046,20.0,94.0,67063
2021-05-28,18.643226969257796,20.0,100.0,62485
2021-05-29,18.92878964499201,20.0,98.97,45145
2021-05-30,18.872758276195366,20.0,100.0,37887
2021-05-31,18.814468583752326,20.0,98.91,40240
2021-06-01,18.567263817095387,20.0,110.15,60941
2021-06-02,18.586036083820318,20.0,92.0,66904
2021-06-03,18.586091141473794,20.0,151.15,70973
2021-06-04,18.60587815067352,20.0,100.0,69485
2021-06-05,18.64834943466689,20.0,110.0,71399
2021-06-06,18.590389139359853,20.0,111.0,56333
2021-06-07,18.698247363965333,20.0,200.0,63727
2021-06-08,18.686288623206618,20.0,100.0,69674
2021-06-09,18.730545922718708,20.0,99.0,73108
2021-06-10,18.66761897474553,20.0,100.0,76594
2021-06-11,18.587020464868058,20.0,211.12,71825
2021-06-12,18.610566547672008,20.0,90.0,68996
2021-06-13,18.56292203204136,20.0,130.0,53746
2021-06-14,18.72448791963017,20.0,100.0,62268
2021-06-15,18.679687844882842,20.0,121.22,71088
2021-06-16,18.697232883542945,20.0,89.0,74531
2021-06-17,18.647899519823646,20.0,100.0,75467
2021-06-18,18.57391283474918,20.0,175.0,71836
2021-06-19,18.705608005577343,20.0,77.54,69687
2021-06-20,18.61112358427726,20.0,64.01,55150
2021-06-21,18.81887061418991,20.0,80.08,64333
2021-06-22,18.77545139667647,20.0,99.0,72350
2021-06-23,18.713678415989104,20.0,99.0,74652
2021-06-24,18.738026302436865,20.0,300.38,76291
2021-06-25,18.717351183002176,20.0,350.0,75019
2021-06-26,18.579809883221422,20.0,90.0,71615
2021-06-27,18.52195973577711,20.0,88.0,55144
2021-06-28,18.77567968444011,20.0,220.0,64170
2021-06-29,18.78277120759169,20.0,449.21,72979
2021-06-30,18.847675466587116,20.0,100.0,74030
2021-07-01,18.691383265150492,20.0,100.0,67118
2021-07-02,18.78189902894928,20.0,114.44,60085
2021-07-03,18.788131492737655,20.0,110.0,48154
2021-07-04,18.5293440435707,20.0,70.06,39996
2021-07-05,18.600847897865894,20.0,91.66,44694
2021-07-06,18.777574923549718,20.0,100.0,62237
2021-07-07,18.7365787524515,20.0,180.0,69307
2021-07-08,18.89555953274083,20.0,110.0,67253
2021-07-09,18.699703796588814,20.0,176.0,66597
2021-07-10,18.625884099740684,20.0,100.0,66960
2021-07-11,18.50176664056859,20.0,222.5,54483
2021-07-12,18.78930803561279,20.0,88.0,59787
2021-07-13,18.817945480839366,20.0,90.0,69643
2021-07-14,18.836836460190927,20.0,111.0,76018
2021-07-15,18.670133260775877,20.0,100.0,76689
2021-07-16,18.634831443624776,20.0,112.06,73506
2021-07-17,18.58693843260029,20.0,140.0,68190
2021-07-18,18.650590022195473,20.0,202.02,55493
2021-07-19,18.7649885682861,20.0,333.33,62208
2021-07-20,18.827719045894234,20.0,169.0,65876
2021-07-21,18.775725749121282,20.0,333.0,70979
2021-07-22,18.780052703724976,20.0,200.0,74481
2021-07-23,18.57039005689847,20.0,100.0,70538
2021-07-24,18.43406100154495,20.0,105.0,66115
2021-07-25,18.572917533440343,20.0,200.03,53912
2021-07-26,18.577837233941786,20.0,70.17,62326
2021-07-27,18.754341545430798,20.0,125.0,71205
2021-07-28,18.73567118044665,20.0,300.0,71844
2021-07-29,18.875331050162075,20.0,400.0,72137
2021-07-30,18.540731378554167,20.0,80.0,69881
2021-07-31,18.489403722572874,20.0,220.2,66100
2021-08-01,18.553125754316344,20.0,333.33,51678
2021-08-02,18.661325701254487,20.0,82.89,58097
2021-08-03,18.81506461348892,20.0,150.55,66900
2021-08-04,18.752337531138316,20.0,200.0,70313
2021-08-05,18.710484665557235,20.0,85.0,71431
2021-08-06,18.457162031536356,20.0,80.08,69657
2021-08-07,18.567282363199165,20.0,254.0,64655
2021-08-08,18.55439272218104,20.0,300.5,52668
2021-08-09,18.573841530889105,20.0,85.55,58080
2021-08-10,18.774905160393814,20.0,150.0,68825
2021-08-11,18.71584664468184,20.0,135.0,72705
2021-08-12,18.55900134874386,20.0,111.11,71254
2021-08-13,18.46388042231434,20.0,95.88,70550
2021-08-14,18.441612923938884,20.0,300.0,65225
2021-08-15,18.480353109103884,20.0,444.5,54257
2021-08-16,18.644742071272205,20.0,188.0,56845
2021-08-17,18.68016733134014,20.0,85.0,65521
2021-08-18,18.746654807830375,20.0,170.0,69049
2021-08-19,18.669139257422877,20.0,165.0,71553
2021-08-20,18.49065195599558,20.0,300.0,70426
2021-08-21,18.71437867153016,20.0,80.0,70245
2021-08-22,18.636948063115216,20.0,100.0,36187
2021-08-23,18.507673727027367,20.0,180.0,56535
2021-08-24,18.6497717919628,20.0,147.0,66432
2021-08-25,18.712553660736464,20.0,150.0,70350
2021-08-26,18.703344606347834,20.0,148.55,72359
2021-08-27,18.458402102863438,20.0,81.0,68507
2021-08-28,18.520441090271635,20.0,84.12,63840
2021-08-29,18.49334590161906,20.0,175.0,51234
2021-08-30,18.554251575908342,20.0,96.96,58731
2021-08-31,18.572803274553117,20.0,132.0,66577
2021-09-01,19.005977358550783,20.0,180.0,61364
2021-09-02,18.61966521134081,20.0,150.0,64329
2021-09-03,18.451890657996064,20.0,333.33,65770
2021-09-04,18.405431125950493,20.0,80.0,60632
2021-09-05,18.419702129463793,20.0,211.0,51062
2021-09-06,18.471093907766555,20.0,75.0,50365
2021-09-07,18.68142873647919,20.0,92.11,62620
2021-09-08,18.644764228799215,20.0,110.55,73796
2021-09-09,18.447576245480445,20.0,220.0,76942
2021-09-10,18.266301167409488,20.0,83.96,77842
2021-09-11,18.31186676255777,20.0,100.0,76638
2021-09-12,18.368322506604624,20.0,115.0,62509
2021-09-13,18.612482728878735,20.0,333.33,66572
2021-09-14,18.639375227962958,20.0,150.0,74832
2021-09-15,18.677077234654895,20.0,200.02,78660
2021-09-16,18.7378735179764,20.0,130.0,75801
2021-09-17,18.44400199250184,20.0,80.0,81342
2021-09-18,18.452475496887686,20.0,100.0,82071
2021-09-19,18.396378204634654,20.0,100.0,64266
2021-09-20,18.657367553743622,20.0,120.8,66286
2021-09-21,18.760433457907315,20.0,300.3,73062
2021-09-22,18.750045070724447,20.0,65.0,78757
2021-09-23,18.678253992950307,20.0,88.08,76577
2021-09-24,18.436605591307337,20.0,90.0,80291
2021-09-25,18.374587795263604,20.0,99.99,82781
2021-09-26,18.497811177518404,20.0,246.01,66868
2021-09-27,18.686911930313617,20.0,100.0,68043
2021-09-28,18.7794057649132,20.0,130.0,75138
2021-09-29,18.802025781578237,20.0,100.17,80744
2021-09-30,18.650235098736186,20.0,122.0,85700
2021-10-01,18.527267314612004,20.0,448.44,86473
2021-10-02,18.461850390288916,20.0,120.0,85663
2021-10-03,18.53711560842363,20.0,125.0,67278
2021-10-04,18.682365026776317,20.0,90.84,70662
2021-10-05,18.7663596783105,20.0,500.0,79280
2021-10-06,18.82510254172697,20.0,150.0,84905
2021-10-07,18.669780711864274,20.0,220.0,88467
2021-10-08,18.588548488303395,20.0,180.8,88861
2021-10-09,18.643320822130875,20.0,197.85,87173
2021-10-10,18.577092625663706,20.0,80.0,69614
2021-10-11,18.82020578983912,20.0,300.0,63132
2021-10-12,18.687726775969935,20.0,110.0,80042
2021-10-13,18.74621334878956,20.0,170.0,84940
2021-10-14,18.69681972877756,20.0,333.33,91847
2021-10-15,18.514712429841907,20.0,100.08,92463
2021-10-16,18.57680283350781,20.0,99.1,90580
2021-10-17,18.533605585879798,20.0,200.0,74993
2021-10-18,18.741789667304122,20.0,152.91,76511
2021-10-19,18.76445603129524,20.0,100.0,82863
2021-10-20,18.80080463854761,20.0,200.06,89523
2021-10-21,18.762617774787984,20.0,233.68,91494
2021-10-22,18.61029624733127,20.0,100.1,91639
2021-10-23,18.54638811779865,20.0,150.0,89988
2021-10-24,18.57449016869669,20.0,98.42,74102
2021-10-25,18.692041899704783,20.0,100.0,73425
2021-10-26,18.843250722460333,20.0,175.88,76031
2021-10-27,18.689978859013458,20.0,70.08,91139
2021-10-28,18.641236712705158,20.0,300.8,95520
2021-10-29,18.502882284629067,20.0,100.0,97547
2021-10-30,18.396350788750993,20.0,200.0,89089
2021-10-31,18.440641282288233,20.0,200.8,75542
2021-11-01,18.67435706040931,20.0,200.0,77773
2021-11-02,18.89932773656266,20.0,80.07,87381
2021-11-03,18.81220343048085,20.0,100.0,92595
2021-11-04,18.679181084208093,20.0,210.02,98020
2021-11-05,18.635467478719683,20.0,90.46,97900
2021-11-06,18.652621075398855,20.0,91.4,99463
2021-11-07,18.755848175543058,20.0,138.0,75520
2021-11-08,18.934210410382292,20.0,999.99,79393
2021-11-09,18.98463865810425,20.0,780.0,89653
2021-11-10,18.827921681248558,20.0,110.0,96283
2021-11-11,18.793972138339015,20.0,80.01,94502
2021-11-12,18.624067775357247,20.0,144.0,96342
2021-11-13,18.63639428572821,20.0,100.0,99757
2021-11-14,18.657779251356605,20.0,100.0,81945
2021-11-15,18.794304017121387,20.0,155.0,85911
2021-11-16,18.77041504234207,20.0,100.0,91982
2021-11-17,18.81450565916502,20.0,94.0,96492
2021-11-18,18.75736693681415,20.0,92.19,101012
2021-11-19,18.736262771572886,20.0,140.8,101581
2021-11-20,18.547896083041874,20.0,110.7,98674
2021-11-21,18.66977242791947,20.0,247.64,77712
2021-11-22,18.710952035608063,20.0,100.0,82453
2021-11-23,18.745077715490133,20.0,119.14,88313
2021-11-24,18.90727692989834,20.0,90.0,77653
2021-11-25,19.635237089314753,20.0,75.0,46533
2021-11-26,18.99086939530803,20.0,400.04,62435
2021-11-27,19.01693822896065,20.0,150.0,74974
2021-11-28,18.856783931818764,20.0,175.0,66718
2021-11-29,18.824668156829734,20.0,650.0,78814
2021-11-30,18.828002293501406,20.0,140.0,89071
2021-12-01,18.862652310489572,20.0,103.22,91426
2021-12-02,18.882392210335503,20.0,137.0,96496
2021-12-03,18.89647043487229,20.0,100.22,101331
2021-12-04,18.897768518228343,20.0,122.0,98280
2021-12-05,18.80154850690153,20.0,150.0,80945
2021-12-06,18.913840943136996,20.0,100.0,82443
2021-12-07,19.062496898103092,20.0,101.7,95010
2021-12-08,19.029186700479677,20.0,100.59,99992
2021-12-09,19.083607446935815,20.0,124.0,102637
2021-12-10,18.893637216894774,20.0,220.0,100177
2021-12-11,18.722666192821823,20.0,200.0,98002
2021-12-12,18.963202932066466,20.0,270.0,80024
2021-12-13,18.953646262574765,20.0,75.0,82751
2021-12-14,18.9753994295493,20.0,111.11,90254
2021-12-15,19.01468692632769,20.0,90.0,93633
2021-12-16,18.932238490138133,20.0,81.0,94063
2021-12-17,18.949691675798025,20.0,100.0,90940
2021-12-18,19.229520093683973,20.0,166.44,80114
2021-12-19,19.087181502739156,20.0,100.0,65446
2021-12-20,19.149985168105466,20.0,100.0,66335
2021-12-21,19.146367625615863,20.0,66.05,65535
2021-12-22,19.092580508660276,20.0,99.0,64111
2021-12-23,19.240045003094338,20.0,84.7,60365
2021-12-24,19.88588519574444,20.0,212.8,45510
2021-12-25,20.240488396366324,20.0,84.17,25315
2021-12-26,19.122088642601284,20.0,155.88,36096
2021-12-27,19.221586486319012,20.0,353.55,46832
2021-12-28,19.08990934387356,20.0,100.0,50667
2021-12-29,19.115693784984956,20.0,414.0,51591
2021-12-30,18.946711845316504,20.0,100.0,53897
2021-12-31,19.395683876169315,20.0,100.0,48524
