PULocationID,min,max,median,Q2,Q4
107,0.006999805560956641,99.57446808510637,9.348837209302326,7.120879120879121,0.006999805560956641
178,0.042007001166861145,98.18181818181817,10.523286633850814,8.082875264270612,0.042007001166861145
174,0.017164107943167733,98.84549356223175,13.974384236453202,9.887509130752374,0.017164107943167733
253,0.013787820758330141,84.0,22.4936170212766,17.621970920840063,0.013787820758330141
139,0.008275862068965517,60.17269736842105,17.65230312035661,12.699029126213594,0.008275862068965517
242,0.0037684497016643986,99.0,12.081038961038962,9.354596622889305,0.0037684497016643986
28,0.0036537095300923574,96.0,18.500587544065805,12.456521739130435,0.0036537095300923574
208,0.0043721156181685695,96.53333333333335,15.563777994157741,11.355838406198119,0.0043721156181685695
185,0.007348438456827924,99.0,12.728232189973616,9.50446791226645,0.007348438456827924
48,0.004577822990844354,99.31034482758622,10.415430267062314,7.646559048428208,0.004577822990844354
224,0.0371900826446281,96.0,10.125,7.774647887323944,0.0371900826446281
244,0.0037313432835820895,99.69230769230771,14.903440621531631,10.867924528301888,0.0037313432835820895
245,2.0,86.39999999999999,21.12618724559023,14.613333333333335,2.0
76,0.0037546933667083854,99.0,11.683113273106324,9.36986301369863,0.0037546933667083854
238,0.003932707013327507,99.6923076923077,10.674418604651162,8.677729257641921,0.003932707013327507
129,0.021276595744680854,99.0,11.217922606924644,8.619718309859156,0.021276595744680854
79,0.004421518054532056,99.70434782608696,10.202516476932296,7.82608695652174,0.004421518054532056
33,0.010714285714285714,96.0,11.741156169111303,9.142037302725967,0.010714285714285714
96,1.93029490616622,90.0,16.16978143807412,11.299999999999999,1.93029490616622
197,0.0037325038880248835,99.52941176470588,16.38,11.793991416309014,0.0037325038880248835
106,0.015463917525773198,96.0,12.017045454545455,9.501466275659824,0.015463917525773198
177,0.006214396685655101,97.71428571428571,10.56,8.4,0.006214396685655101
124,0.04466501240694789,96.69767441860465,17.907148120854824,12.763754045307444,0.04466501240694789
181,0.006404554349759829,99.68231046931409,10.926070038910506,8.804953560371517,0.006404554349759829
58,0.05483625285605484,57.6,14.503597122302157,10.985915492957748,0.05483625285605484
56,0.010788133053640995,97.29729729729729,15.442359249329757,10.492462311557789,0.010788133053640995
150,0.010425716768027803,88.1567230632235,15.141809762685705,11.019748653500898,0.010425716768027803
154,0.03529411764705882,72.0,17.583547557840618,11.501597444089459,0.03529411764705882
265,0.004657179818887452,99.9183673469388,10.526607538802663,6.421404682274248,0.004657179818887452
162,0.0034648700673724736,99.6923076923077,9.243937232524965,6.749999999999999,0.0034648700673724736
176,4.841811846689895,96.0,21.166051660516604,15.545454545454545,4.841811846689895
175,0.019118428040361124,63.00000000000001,18.202474690663667,13.392000000000001,0.019118428040361124
133,0.009438909281594127,96.0,12.082758620689654,8.943253467843633,0.009438909281594127
70,0.009011264080100124,99.0,20.784588441331,15.577836411609496,0.009011264080100124
86,0.008928571428571428,80.02857142857144,19.70769230769231,15.795463917525773,0.008928571428571428
60,0.019753086419753086,99.0,11.781376518218622,8.524312896405918,0.019753086419753086
204,0.27692307692307694,63.51012145748988,35.099240933370815,27.941661382371592,0.27692307692307694
251,0.8892025405786873,90.0,17.98234717227852,12.030848329048844,0.8892025405786873
64,0.03805496828752643,99.0,23.44969583528311,17.383561643835616,0.03805496828752643
152,0.005883314267037098,98.18181818181817,11.675675675675675,9.435483870967742,0.005883314267037098
169,0.01056338028169014,99.0,12.27830832196453,8.850757029560203,0.01056338028169014
29,0.01769041769041769,98.6086956521739,13.490774907749078,9.686673448626653,0.01769041769041769
191,0.056162246489859596,97.71428571428572,19.231613611416027,13.31937172774869,0.056162246489859596
222,0.029690721649484535,96.93333333333334,13.034482758620689,10.040114613180515,0.029690721649484535
167,0.011117974058060531,99.0,11.184257602862255,8.4,0.011117974058060531
34,0.04342581423401689,88.0,11.485498108448928,9.196638655462186,0.04342581423401689
184,0.007315586262954684,90.0,19.509677419354837,14.814814814814813,0.007315586262954684
41,0.011538461538461539,99.81818181818181,10.857142857142858,8.836363636363638,0.011538461538461539
166,0.00764006791171477,99.0,11.050080775444263,9.194029850746269,0.00764006791171477
137,0.005108556832694764,99.69230769230771,10.253164556962027,7.417582417582418,0.005108556832694764
173,0.02666666666666667,97.5,11.285266457680251,8.54237288135593,0.02666666666666667
194,0.03109703426432479,99.69230769230771,16.93220338983051,12.664907651715039,0.03109703426432479
21,0.0474934036939314,95.68695652173912,12.10121557926073,9.172774869109947,0.0474934036939314
122,0.0903387703889586,96.0,16.050280823749667,11.902439024390244,0.0903387703889586
81,0.025263157894736845,92.0,15.789473684210527,11.01625441696113,0.025263157894736845
195,0.012448132780082988,99.0,13.772546041389784,10.669216061185468,0.012448132780082988
262,0.006712660824165579,99.7840490797546,10.645638245441106,8.300751879699247,0.006712660824165579
52,0.01730769230769231,65.45454545454545,11.185059422750424,8.60956618464961,0.01730769230769231
146,0.0131916452913155,99.0,12.752043596730244,10.058823529411764,0.0131916452913155
116,0.009230769230769232,99.6,12.299999999999999,9.795493934142115,0.009230769230769232
95,0.010613207547169812,99.0,12.33201581027668,9.827298050139275,0.010613207547169812
221,0.012852552659764371,99.0,19.003278688524592,13.211799096465587,0.012852552659764371
27,2.667886550777676,55.6553911205074,23.714217670874017,16.77009024495058,2.667886550777676
